worldname	numPredators	numPrey	mean_energy
world_4	1	97	80.75
world_5	1	188	83.8
world_6	1	96	83.83333333333333
world_7	1	86	83.28571428571429
world_8	1	93	83.875
world_9	1	68	83.77777777777777
world_10	1	164	84.6
world_1	1	171	92.0
world_2	1	87	88.0
world_3	1	14	73.0
world_4	1	72	75.75
world_5	1	47	74.6
world_6	1	20	69.66666666666667
world_7	1	68	71.71428571428571
world_8	1	114	73.5
world_9	1	105	74.44444444444444
world_10	1	13	70.4
world_1	1	163	95.0
world_2	1	190	95.5
world_3	1	104	93.66666666666667
world_4	1	42	87.0
world_5	1	90	85.4
world_6	1	64	84.16666666666667
world_7	1	159	85.28571428571429
world_8	1	105	85.25
world_9	1	83	84.55555555555556
world_10	1	104	84.3
world_1	1	15	53.0
world_2	1	119	69.0
world_3	1	14	51.333333333333336
world_4	1	54	61.25
world_5	1	95	65.6
world_6	1	104	69.16666666666667
world_7	1	141	72.0
world_8	1	150	73.625
world_9	1	167	75.66666666666667
world_10	1	34	75.0
world_1	1	42	75.0
world_2	1	18	60.5
world_3	1	142	70.0
world_4	1	125	75.25
world_5	1	50	76.4
world_6	1	184	78.66666666666667
world_7	1	66	78.71428571428571
world_8	1	91	79.5
world_9	1	90	79.77777777777777
world_10	1	103	79.6
world_1	1	65	81.0
world_2	1	80	84.0
world_3	1	106	85.0
world_4	1	115	84.25
world_5	1	97	84.6
world_6	1	152	85.83333333333333
world_7	1	103	85.57142857142857
world_8	1	124	85.75
world_9	1	170	86.55555555555556
world_10	1	98	86.7
world_1	1	30	67.0
world_2	1	42	71.0
world_3	1	183	77.33333333333333
world_4	1	120	81.0
world_5	1	105	82.2
world_6	1	7	74.66666666666667
world_7	1	191	77.71428571428571
world_8	1	79	78.125
world_9	1	82	78.0
world_10	1	20	74.6
world_1	1	74	83.0
world_2	1	101	86.0
world_3	1	154	88.0
world_4	1	188	90.0
world_5	1	172	90.0
world_6	1	52	88.0
world_7	1	72	87.28571428571429
world_8	1	84	87.0
world_9	1	14	82.11111111111111
world_10	1	127	82.5
world_1	1	131	91.0
world_2	1	81	84.5
world_3	1	15	72.33333333333333
world_4	1	142	75.25
world_5	1	27	73.0
world_6	1	157	76.83333333333333
world_7	1	122	78.71428571428571
world_8	1	163	80.5
world_9	1	56	80.22222222222223
world_10	1	117	81.1
world_1	1	106	89.0
world_2	1	166	91.0
world_3	1	32	88.33333333333333
world_4	1	17	78.0
world_5	1	58	76.0
world_6	1	196	79.83333333333333
world_7	1	141	80.57142857142857
world_8	1	129	82.25
world_9	1	128	82.77777777777777
world_10	1	156	83.0
world_1	1	20	69.0
world_2	1	20	55.5
world_3	1	68	65.66666666666667
world_4	1	70	70.0
world_5	1	118	73.8
world_6	1	185	77.5
world_7	1	29	73.0
world_8	1	12	70.0
world_9	1	149	71.77777777777777
world_10	1	175	73.7
world_1	1	192	92.0
world_2	1	157	88.5
world_3	1	197	90.33333333333333
world_4	1	74	87.25
world_5	1	96	85.4
world_6	1	13	72.16666666666667
world_7	1	19	70.0
world_8	1	96	72.0
world_9	1	146	73.88888888888889
world_10	1	156	75.8
world_1	1	61	85.0
world_2	1	68	85.5
world_3	1	6	63.0
world_4	1	54	65.25
world_5	1	13	59.2
world_6	1	2	51.5
world_7	1	129	56.857142857142854
world_8	1	62	60.25
world_9	1	149	63.77777777777778
world_10	1	45	65.5
world_1	1	136	89.0
world_2	1	131	89.5
world_3	1	15	67.33333333333333
world_4	1	131	72.75
world_5	1	72	75.0
world_6	1	153	77.5
world_7	1	1	66.85714285714286
world_8	1	114	69.75
world_9	1	195	72.77777777777777
world_10	1	195	74.7
world_1	1	140	86.0
world_2	1	148	86.5
world_3	1	65	81.0
world_4	1	20	71.75
world_5	1	95	73.8
world_6	1	83	75.33333333333333
world_7	1	112	77.42857142857143
world_8	1	118	78.5
world_9	1	42	79.0
world_10	1	34	76.6
world_1	1	9	23.0
world_2	1	118	55.0
world_3	1	97	65.0
world_4	1	52	68.0
world_5	1	14	63.2
world_6	1	142	66.83333333333333
world_7	1	56	66.85714285714286
world_8	1	179	69.75
world_9	1	185	72.55555555555556
world_10	1	149	74.1
world_1	1	194	92.0
world_2	1	170	91.0
world_3	1	81	85.33333333333333
world_4	1	132	85.25
world_5	1	188	86.4
world_6	1	147	86.66666666666667
world_7	1	56	86.14285714285714
world_8	1	160	86.5
world_9	1	31	85.88888888888889
world_10	1	104	86.0
world_1	1	19	34.0
world_2	1	64	52.0
world_3	1	70	62.0
world_4	1	72	67.0
world_5	1	147	70.6
world_6	1	16	65.33333333333333
world_7	1	76	68.0
world_8	1	101	70.125
world_9	1	64	71.44444444444444
world_10	1	41	72.5
world_1	1	154	89.0
world_2	1	67	87.0
world_3	1	113	86.66666666666667
world_4	1	126	87.0
world_5	1	39	81.6
world_6	1	128	82.83333333333333
world_7	1	65	82.57142857142857
world_8	1	62	81.375
world_9	1	148	82.77777777777777
world_10	1	100	83.1
world_1	1	166	95.0
world_2	1	133	94.0
world_3	1	68	89.66666666666667
world_4	1	6	76.25
world_5	1	110	77.6
world_6	1	191	80.16666666666667
world_7	1	9	72.0
world_8	1	121	73.625
world_9	1	185	75.77777777777777
world_10	1	4	70.4
world_1	1	137	87.0
world_2	1	146	90.5
world_3	1	73	87.66666666666667
world_4	1	169	88.25
world_5	1	150	88.4
world_6	1	9	77.16666666666667
world_7	1	151	79.71428571428571
world_8	1	28	77.875
world_9	1	112	79.0
world_10	1	133	79.5
world_1	1	156	81.0
world_2	1	191	88.5
world_3	1	69	84.66666666666667
world_4	1	174	87.25
world_5	1	44	85.0
world_6	1	155	86.16666666666667
world_7	1	17	77.14285714285714
world_8	1	126	78.5
world_9	1	114	79.22222222222223
world_10	1	72	79.7
world_1	1	153	92.0
world_2	1	123	90.5
world_3	1	148	91.0
world_4	1	59	89.5
world_5	1	21	77.0
world_6	1	133	78.83333333333333
world_7	1	168	81.28571428571429
world_8	1	121	81.375
world_9	1	54	81.33333333333333
world_10	1	58	82.0
world_1	1	50	80.0
world_2	1	84	79.5
world_3	1	173	83.66666666666667
world_4	1	12	73.25
world_5	1	73	68.0
world_6	1	125	72.33333333333333
world_7	1	87	73.71428571428571
world_8	1	81	75.25
world_9	1	51	76.22222222222223
world_10	1	153	77.8
world_1	1	19	58.0
world_2	1	140	77.0
world_3	1	43	73.66666666666667
world_4	1	169	78.25
world_5	1	168	81.2
world_6	1	142	82.5
world_7	1	139	82.71428571428571
world_8	1	110	83.875
world_9	1	44	82.55555555555556
world_10	1	9	79.9
world_1	1	112	86.0
world_2	1	158	89.0
world_3	1	30	80.0
world_4	1	186	83.5
world_5	1	160	84.6
world_6	1	26	80.5
world_7	1	41	80.14285714285714
world_8	1	11	73.5
world_9	1	162	75.44444444444444
world_10	1	127	76.8
world_1	1	108	84.0
world_2	1	98	86.5
world_3	1	156	87.33333333333333
world_4	1	28	79.5
world_5	1	26	74.4
world_6	1	106	76.83333333333333
world_7	1	53	75.71428571428571
world_8	1	121	76.875
world_9	1	184	79.11111111111111
world_10	1	74	78.0
world_1	1	162	88.0
world_2	1	72	85.5
world_3	1	60	83.66666666666667
world_4	1	189	85.5
world_5	1	112	85.4
world_6	1	175	86.5
world_7	1	100	86.14285714285714
world_8	1	192	87.25
world_9	1	124	88.11111111111111
world_10	1	91	87.7
world_1	1	142	87.0
world_2	1	3	46.0
world_3	1	9	35.333333333333336
world_4	1	151	49.0
world_5	1	29	48.2
world_6	1	15	46.166666666666664
world_7	1	43	50.285714285714285
world_8	1	166	55.625
world_9	1	95	58.44444444444444
world_10	1	4	53.5
world_1	1	62	82.0
world_2	1	72	69.0
world_3	1	185	76.33333333333333
world_4	1	62	78.0
world_5	1	107	80.0
world_6	1	126	82.0
world_7	1	182	84.0
world_8	1	165	84.75
world_9	1	10	79.11111111111111
world_10	1	67	79.7
world_1	1	87	81.0
world_2	1	61	78.0
world_3	1	111	79.33333333333333
world_4	1	95	82.25
world_5	1	155	84.2
world_6	1	143	84.66666666666667
world_7	1	126	85.28571428571429
world_8	1	52	82.0
world_9	1	53	82.0
world_10	1	13	77.0
world_1	1	134	87.0
world_2	1	190	90.5
world_3	1	175	91.66666666666667
world_4	1	137	91.25
world_5	1	167	91.2
world_6	1	189	92.0
world_7	1	61	89.57142857142857
world_8	1	142	89.625
world_9	1	194	90.0
world_10	1	45	88.2
world_1	1	182	90.0
world_2	1	187	91.0
world_3	1	134	89.66666666666667
world_4	1	129	90.0
world_5	1	118	89.2
world_6	1	183	90.16666666666667
world_7	1	20	82.0
world_8	1	101	82.25
world_9	1	16	76.0
world_10	1	80	77.0
world_1	1	11	50.0
world_2	1	78	64.0
world_3	1	145	73.33333333333333
world_4	1	124	78.0
world_5	1	187	80.4
world_6	1	130	81.16666666666667
world_7	1	166	82.28571428571429
world_8	1	106	82.5
world_9	1	182	83.11111111111111
world_10	1	157	83.4
world_1	1	180	91.0
world_2	1	189	92.5
world_3	1	72	88.66666666666667
world_4	1	83	86.25
world_5	1	123	86.8
world_6	1	3	75.33333333333333
world_7	1	143	77.14285714285714
world_8	1	85	77.75
world_9	1	179	79.44444444444444
world_10	1	122	80.1
world_1	1	68	84.0
world_2	1	34	81.0
world_3	1	32	74.33333333333333
world_4	1	123	78.25
world_5	1	139	80.4
world_6	1	124	81.5
world_7	1	170	82.0
world_8	1	183	83.25
world_9	1	83	83.77777777777777
world_10	1	71	83.0
world_1	1	70	72.0
world_2	1	153	81.0
world_3	1	85	80.66666666666667
world_4	1	139	83.5
world_5	1	21	75.6
world_6	1	93	76.66666666666667
world_7	1	24	73.42857142857143
world_8	1	200	76.0
world_9	1	114	77.22222222222223
world_10	1	139	78.5
world_1	1	108	84.0
world_2	1	53	79.0
world_3	1	68	80.0
world_4	1	92	80.25
world_5	1	97	81.2
world_6	1	181	83.33333333333333
world_7	1	37	80.0
world_8	1	61	80.375
world_9	1	79	80.77777777777777
world_10	1	79	81.2
world_1	1	99	83.0
world_2	1	127	87.0
world_3	1	149	86.0
world_4	1	182	86.5
world_5	1	189	87.4
world_6	1	87	87.66666666666667
world_7	1	116	88.28571428571429
world_8	1	119	88.375
world_9	1	184	88.77777777777777
world_10	1	198	89.6
world_1	1	23	53.0
world_2	1	75	70.0
world_3	1	197	77.66666666666667
world_4	1	124	81.25
world_5	1	177	83.6
world_6	1	126	83.5
world_7	1	28	79.71428571428571
world_8	1	132	81.125
world_9	1	93	81.44444444444444
world_10	1	80	81.2
world_1	1	101	85.0
world_2	1	199	89.0
world_3	1	31	86.33333333333333
world_4	1	2	66.0
world_5	1	86	69.0
world_6	1	113	71.83333333333333
world_7	1	64	71.85714285714286
world_8	1	101	73.125
world_9	1	50	72.66666666666667
world_10	1	10	71.1
world_1	1	99	87.0
world_2	1	83	85.5
world_3	1	109	85.33333333333333
world_4	1	25	80.25
world_5	1	21	76.8
world_6	1	8	67.5
world_7	1	102	69.85714285714286
world_8	1	149	72.25
world_9	1	80	73.44444444444444
world_10	1	150	75.5
world_1	1	49	71.0
world_2	1	86	77.5
world_3	1	66	81.33333333333333
world_4	1	153	84.0
world_5	1	160	86.2
world_6	1	51	84.5
world_7	1	99	85.0
world_8	1	176	86.0
world_9	1	176	86.77777777777777
world_10	1	192	87.4
world_1	1	62	77.0
world_2	1	158	82.0
world_3	1	122	83.33333333333333
world_4	1	195	85.25
world_5	1	98	84.6
world_6	1	158	84.5
world_7	1	73	84.28571428571429
world_8	1	190	85.375
world_9	1	35	81.77777777777777
world_10	1	191	83.1
world_1	1	125	88.0
world_2	1	163	89.5
world_3	1	31	82.0
world_4	1	82	83.25
world_5	1	139	85.4
world_6	1	76	83.66666666666667
world_7	1	132	84.14285714285714
world_8	1	88	84.5
world_9	1	76	84.44444444444444
world_10	1	3	76.6
world_1	1	54	82.0
world_2	1	5	48.5
world_3	1	26	49.666666666666664
world_4	1	41	52.25
world_5	1	181	61.0
world_6	1	22	62.5
world_7	1	140	66.0
world_8	1	8	62.25
world_9	1	69	64.66666666666667
world_10	1	10	61.4
world_1	1	67	80.0
world_2	1	8	57.0
world_3	1	49	64.33333333333333
world_4	1	48	65.25
world_5	1	27	63.0
world_6	1	200	67.66666666666667
world_7	1	44	67.42857142857143
world_8	1	120	70.125
world_9	1	124	72.55555555555556
world_10	1	180	74.5
world_1	1	85	81.0
world_2	1	144	81.0
world_3	1	7	61.333333333333336
world_4	1	99	67.25
world_5	1	174	72.2
world_6	1	92	74.33333333333333
world_7	1	187	77.42857142857143
world_8	1	35	75.375
world_9	1	186	77.22222222222223
world_10	1	198	79.2
world_1	1	17	63.0
world_2	1	20	51.5
world_3	1	128	62.0
world_4	1	174	69.0
world_5	1	89	69.2
world_6	1	69	71.83333333333333
world_7	1	87	73.71428571428571
world_8	1	98	74.875
world_9	1	192	76.66666666666667
world_10	1	185	77.9
world_1	1	163	90.0
world_2	1	141	89.5
world_3	1	26	83.0
world_4	1	43	81.5
world_5	1	83	82.0
world_6	1	83	81.83333333333333
world_7	1	165	83.57142857142857
world_8	1	161	84.25
world_9	1	105	84.11111111111111
world_10	1	9	79.0
world_1	1	141	85.0
world_2	1	103	85.0
world_3	1	94	84.0
world_4	1	54	81.25
world_5	1	82	80.8
world_6	1	147	82.83333333333333
world_7	1	3	73.0
world_8	1	51	73.125
world_9	1	135	75.11111111111111
world_10	1	25	74.7
world_1	1	123	87.0
world_2	1	167	90.5
world_3	1	82	87.0
world_4	1	31	74.25
world_5	1	20	66.0
world_6	1	163	70.16666666666667
world_7	1	190	73.28571428571429
world_8	1	40	72.625
world_9	1	119	74.0
world_10	1	78	74.5
world_1	1	127	90.0
world_2	1	146	90.5
world_3	1	170	90.66666666666667
world_4	1	18	77.0
world_5	1	147	79.0
world_6	1	7	68.66666666666667
world_7	1	155	72.0
world_8	1	8	67.25
world_9	1	12	64.66666666666667
world_10	1	182	68.0
world_1	1	122	86.0
world_2	1	60	85.5
world_3	1	166	88.0
world_4	1	111	87.75
world_5	1	43	83.6
world_6	1	193	85.33333333333333
world_7	1	119	85.28571428571429
world_8	1	126	85.5
world_9	1	10	77.88888888888889
world_10	1	116	79.2
world_1	1	149	91.0
world_2	1	80	86.5
world_3	1	71	87.66666666666667
world_4	1	40	82.5
world_5	1	152	83.2
world_6	1	145	84.66666666666667
world_7	1	53	82.42857142857143
world_8	1	109	82.875
world_9	1	130	83.33333333333333
world_10	1	128	84.2
world_1	1	161	91.0
world_2	1	62	87.5
world_3	1	10	73.33333333333333
world_4	1	181	77.5
world_5	1	73	79.4
world_6	1	181	81.83333333333333
world_7	1	57	81.28571428571429
world_8	1	90	81.25
world_9	1	80	81.22222222222223
world_10	1	128	81.4
world_1	1	142	96.0
world_2	1	164	93.0
world_3	1	43	90.0
world_4	1	154	89.5
world_5	1	133	88.8
world_6	1	47	84.16666666666667
world_7	1	72	83.71428571428571
world_8	1	143	84.875
world_9	1	142	85.44444444444444
world_10	1	43	83.4
world_1	1	157	88.0
world_2	1	179	91.5
world_3	1	181	92.66666666666667
world_4	1	172	92.75
world_5	1	101	91.0
world_6	1	58	86.83333333333333
world_7	1	25	79.42857142857143
world_8	1	3	71.375
world_9	1	10	68.33333333333333
world_10	1	56	70.3
world_1	1	154	93.0
world_2	1	146	89.5
world_3	1	154	89.66666666666667
world_4	1	39	85.0
world_5	1	48	84.4
world_6	1	112	84.33333333333333
world_7	1	149	84.57142857142857
world_8	1	155	84.875
world_9	1	89	84.77777777777777
world_10	1	178	85.5
world_1	1	183	94.0
world_2	1	101	87.5
world_3	1	160	88.33333333333333
world_4	1	55	84.25
world_5	1	80	85.4
world_6	1	146	85.5
world_7	1	198	86.85714285714286
world_8	1	166	87.125
world_9	1	15	82.44444444444444
world_10	1	92	82.0
world_1	1	191	96.0
world_2	1	111	89.5
world_3	1	164	89.66666666666667
world_4	1	184	89.5
world_5	1	185	89.0
world_6	1	66	87.5
world_7	1	73	86.42857142857143
world_8	1	28	85.625
world_9	1	48	84.88888888888889
world_10	1	101	84.7
world_1	1	145	90.0
world_2	1	59	85.5
world_3	1	77	79.33333333333333
world_4	1	13	60.75
world_5	1	7	50.8
world_6	1	109	56.5
world_7	1	181	61.714285714285715
world_8	1	128	65.125
world_9	1	101	67.77777777777777
world_10	1	115	70.0
world_1	1	23	56.0
world_2	1	125	70.0
world_3	1	131	76.33333333333333
world_4	1	131	79.0
world_5	1	170	81.4
world_6	1	24	79.0
world_7	1	17	75.0
world_8	1	68	76.375
world_9	1	92	77.11111111111111
world_10	1	145	77.7
world_1	1	162	87.0
world_2	1	125	86.5
world_3	1	93	86.0
world_4	1	186	87.75
world_5	1	137	88.0
world_6	1	112	88.16666666666667
world_7	1	3	76.14285714285714
world_8	1	7	67.375
world_9	1	5	63.666666666666664
world_10	1	181	66.9
world_1	1	176	91.0
world_2	1	84	90.0
world_3	1	172	92.33333333333333
world_4	1	77	89.0
world_5	1	122	89.4
world_6	1	15	78.66666666666667
world_7	1	124	79.42857142857143
world_8	1	184	80.75
world_9	1	29	78.11111111111111
world_10	1	118	79.1
world_1	1	121	85.0
world_2	1	139	87.5
world_3	1	153	88.66666666666667
world_4	1	29	81.5
world_5	1	182	83.6
world_6	1	162	85.0
world_7	1	175	86.0
world_8	1	61	85.5
world_9	1	158	86.44444444444444
world_10	1	72	86.3
world_1	1	117	86.0
world_2	1	28	76.0
world_3	1	17	64.0
world_4	1	102	69.0
world_5	1	194	74.2
world_6	1	46	75.5
world_7	1	198	78.28571428571429
world_8	1	31	77.75
world_9	1	6	70.88888888888889
world_10	1	77	72.2
world_1	1	127	84.0
world_2	1	153	86.5
world_3	1	134	87.0
world_4	1	10	71.5
world_5	1	135	76.2
world_6	1	128	78.5
world_7	1	167	80.85714285714286
world_8	1	48	77.0
world_9	1	63	77.33333333333333
world_10	1	163	78.5
world_1	1	173	89.0
world_2	1	143	87.0
world_3	1	178	89.66666666666667
world_4	1	6	77.25
world_5	1	199	80.6
world_6	1	171	82.33333333333333
world_7	1	104	83.14285714285714
world_8	1	60	83.625
world_9	1	147	84.11111111111111
world_10	1	184	85.2
world_1	1	14	45.0
world_2	1	93	64.0
world_3	1	196	73.66666666666667
world_4	1	136	77.5
world_5	1	191	81.2
world_6	1	39	80.5
world_7	1	172	82.42857142857143
world_8	1	159	83.75
world_9	1	40	83.0
world_10	1	54	82.8
world_1	1	102	84.0
world_2	1	159	89.0
world_3	1	128	89.0
world_4	1	58	80.0
world_5	1	72	77.8
world_6	1	136	80.33333333333333
world_7	1	120	81.71428571428571
world_8	1	1	73.25
world_9	1	131	75.0
world_10	1	136	76.2
world_1	1	43	57.0
world_2	1	113	67.5
world_3	1	86	71.0
world_4	1	198	76.5
world_5	1	148	79.0
world_6	1	150	80.0
world_7	1	46	80.0
world_8	1	107	80.5
world_9	1	62	78.0
world_10	1	23	73.7
world_1	1	191	94.0
world_2	1	60	88.5
world_3	1	8	65.66666666666667
world_4	1	7	52.75
world_5	1	46	58.4
world_6	1	191	64.5
world_7	1	95	66.71428571428571
world_8	1	197	70.25
world_9	1	27	69.33333333333333
world_10	1	27	68.2
world_1	1	160	89.0
world_2	1	17	62.5
world_3	1	56	68.0
world_4	1	93	72.75
world_5	1	183	77.0
world_6	1	103	78.5
world_7	1	51	77.71428571428571
world_8	1	48	78.125
world_9	1	68	78.33333333333333
world_10	1	196	79.2
world_1	1	120	87.0
world_2	1	97	86.5
world_3	1	177	88.33333333333333
world_4	1	111	88.5
world_5	1	34	87.6
world_6	1	17	81.0
world_7	1	51	80.28571428571429
world_8	1	47	81.375
world_9	1	164	82.66666666666667
world_10	1	118	83.0
world_1	1	195	98.0
world_2	1	155	95.5
world_3	1	130	93.0
world_4	1	169	93.75
world_5	1	190	93.6
world_6	1	37	85.83333333333333
world_7	1	99	86.28571428571429
world_8	1	196	87.25
world_9	1	61	86.55555555555556
world_10	1	177	87.0
world_1	1	197	96.0
world_2	1	58	87.0
world_3	1	168	88.0
world_4	1	69	84.5
world_5	1	187	86.6
world_6	1	124	86.5
world_7	1	75	86.14285714285714
world_8	1	140	86.625
world_9	1	14	82.55555555555556
world_10	1	143	83.3
world_1	1	58	81.0
world_2	1	80	79.0
world_3	1	99	81.0
world_4	1	79	83.0
world_5	1	16	71.8
world_6	1	172	74.33333333333333
world_7	1	10	68.14285714285714
world_8	1	56	67.125
world_9	1	76	68.11111111111111
world_10	1	82	70.2
world_1	1	79	86.0
world_2	1	188	90.0
world_3	1	119	88.66666666666667
world_4	1	179	90.0
world_5	1	179	91.0
world_6	1	195	91.5
world_7	1	179	91.28571428571429
world_8	1	84	90.5
world_9	1	40	89.22222222222223
world_10	1	23	86.1
world_1	1	169	87.0
world_2	1	31	71.0
world_3	1	161	79.33333333333333
world_4	1	154	81.5
world_5	1	68	78.4
world_6	1	59	78.83333333333333
world_7	1	81	80.57142857142857
world_8	1	73	80.5
world_9	1	149	81.55555555555556
world_10	1	125	82.5
world_1	1	121	91.0
world_2	1	90	88.0
world_3	1	172	89.33333333333333
world_4	1	79	89.25
world_5	1	157	89.6
world_6	1	136	89.83333333333333
world_7	1	80	88.71428571428571
world_8	1	7	81.375
world_9	1	129	82.66666666666667
world_10	1	147	83.8
world_1	1	22	51.0
world_2	1	13	39.0
world_3	1	13	36.0
world_4	1	172	49.5
world_5	1	58	56.8
world_6	1	122	61.5
world_7	1	187	66.28571428571429
world_8	1	49	68.125
world_9	1	173	70.77777777777777
world_10	1	193	73.4
world_1	1	21	45.0
world_2	1	78	64.5
world_3	1	104	72.33333333333333
world_4	1	180	76.75
world_5	1	59	78.2
world_6	1	71	79.33333333333333
world_7	1	94	80.42857142857143
world_8	1	57	79.875
world_9	1	124	80.66666666666667
world_10	1	100	81.6
world_1	1	43	73.0
world_2	1	51	71.0
world_3	1	139	78.33333333333333
world_4	1	188	81.5
world_5	1	166	83.2
world_6	1	93	82.5
world_7	1	5	74.42857142857143
world_8	1	16	69.375
world_9	1	64	70.55555555555556
world_10	1	26	69.9
world_1	1	144	88.0
world_2	1	166	90.5
world_3	1	168	91.33333333333333
world_4	1	24	82.0
world_5	1	183	84.0
world_6	1	198	85.5
world_7	1	4	75.14285714285714
world_8	1	14	70.625
world_9	1	104	72.88888888888889
world_10	1	131	73.4
world_1	1	38	68.0
world_2	1	13	58.5
world_3	1	65	66.0
world_4	1	111	72.0
world_5	1	59	70.4
world_6	1	50	70.16666666666667
world_7	1	85	72.57142857142857
world_8	1	192	74.875
world_9	1	35	75.11111111111111
world_10	1	175	76.9
world_1	1	189	87.0
world_2	1	35	76.5
world_3	1	66	80.0
world_4	1	84	81.75
world_5	1	129	82.4
world_6	1	146	83.66666666666667
world_7	1	191	84.57142857142857
world_8	1	76	84.625
world_9	1	161	85.22222222222223
world_10	1	107	84.2
world_1	1	171	88.0
world_2	1	71	85.0
world_3	1	135	86.0
world_4	1	27	76.0
world_5	1	111	78.8
world_6	1	135	80.5
world_7	1	192	82.14285714285714
world_8	1	58	81.5
world_9	1	81	81.88888888888889
world_10	1	41	81.2
world_1	1	146	91.0
world_2	1	20	77.0
world_3	1	90	81.0
world_4	1	191	84.25
world_5	1	91	83.8
world_6	1	81	83.66666666666667
world_7	1	11	78.42857142857143
world_8	1	108	79.0
world_9	1	83	79.33333333333333
world_10	1	126	80.5
world_1	1	14	25.0
world_2	1	114	57.0
world_3	1	173	68.0
world_4	1	81	73.25
world_5	1	76	74.4
world_6	1	115	76.33333333333333
world_7	1	163	78.71428571428571
world_8	1	113	79.625
world_9	1	175	81.0
world_10	1	164	82.3
world_1	1	51	80.0
world_2	1	57	80.0
world_3	1	75	78.0
world_4	1	22	72.25
world_5	1	41	73.4
world_6	1	22	68.83333333333333
world_7	1	36	67.42857142857143
world_8	1	94	68.875
world_9	1	1	61.77777777777778
world_10	1	126	64.5
world_1	1	18	52.0
world_2	1	168	71.0
world_3	1	116	74.66666666666667
world_4	1	125	77.0
world_5	1	131	79.2
world_6	1	63	79.0
world_7	1	86	79.85714285714286
world_8	1	196	81.5
world_9	1	194	82.55555555555556
world_10	1	27	78.9
world_1	1	163	87.0
world_2	1	99	85.0
world_3	1	122	86.0
world_4	1	150	87.0
world_5	1	21	78.0
world_6	1	63	76.33333333333333
world_7	1	22	72.28571428571429
world_8	1	126	73.375
world_9	1	15	66.66666666666667
world_10	1	145	68.8
world_1	1	183	91.0
world_2	1	148	92.5
world_3	1	52	89.66666666666667
world_4	1	161	89.5
world_5	1	19	81.8
world_6	1	80	82.33333333333333
world_7	1	136	83.28571428571429
world_8	1	101	83.125
world_9	1	137	83.44444444444444
world_10	1	111	83.6
world_1	1	72	86.0
world_2	1	64	79.0
world_3	1	14	63.666666666666664
world_4	1	147	70.0
world_5	1	87	72.0
world_6	1	47	71.66666666666667
world_7	1	195	74.85714285714286
world_8	1	176	77.125
world_9	1	56	76.88888888888889
world_10	1	107	77.2
world_1	1	14	44.0
world_2	1	164	68.0
world_3	1	83	74.33333333333333
world_4	1	149	78.75
world_5	1	167	81.8
world_6	1	195	83.66666666666667
world_7	1	151	84.42857142857143
world_8	1	28	81.625
world_9	1	71	81.44444444444444
world_10	1	176	82.9
world_1	1	115	86.0
world_2	1	22	67.5
world_3	1	156	75.33333333333333
world_4	1	102	78.0
world_5	1	66	78.0
world_6	1	6	69.83333333333333
world_7	1	88	70.28571428571429
world_8	1	27	70.5
world_9	1	79	72.22222222222223
world_10	1	49	71.3
world_1	1	113	88.0
world_2	1	188	90.0
world_3	1	4	65.0
world_4	1	111	67.0
world_5	1	2	56.6
world_6	1	106	61.666666666666664
world_7	1	103	65.14285714285714
world_8	1	156	68.5
world_9	1	180	71.11111111111111
world_10	1	134	72.7
world_1	1	59	80.0
world_2	1	65	79.5
world_3	1	29	70.33333333333333
world_4	1	9	64.5
world_5	1	185	70.6
world_6	1	94	72.5
world_7	1	150	74.71428571428571
world_8	1	57	74.125
world_9	1	176	76.11111111111111
world_10	1	108	77.0
world_1	1	65	84.0
world_2	1	156	83.5
world_3	1	142	84.33333333333333
world_4	1	149	86.0
world_5	1	163	86.8
world_6	1	17	79.16666666666667
world_7	1	177	81.42857142857143
world_8	1	55	81.375
world_9	1	190	82.77777777777777
world_10	1	176	83.4
world_1	1	93	76.0
world_2	1	147	81.0
world_3	1	96	81.0
world_4	1	153	83.25
world_5	1	191	85.4
world_6	1	16	75.5
world_7	1	105	77.57142857142857
world_8	1	87	77.25
world_9	1	154	78.55555555555556
world_10	1	71	79.3
world_1	1	8	33.0
world_2	1	42	57.5
world_3	1	64	66.66666666666667
world_4	1	98	70.0
world_5	1	91	73.6
world_6	1	23	68.66666666666667
world_7	1	33	66.85714285714286
world_8	1	35	65.5
world_9	1	80	67.33333333333333
world_10	1	89	68.7
world_1	1	36	62.0
world_2	1	13	47.0
world_3	1	17	49.333333333333336
world_4	1	143	58.75
world_5	1	92	62.6
world_6	1	96	66.33333333333333
world_7	1	2	59.42857142857143
world_8	1	18	57.75
world_9	1	124	60.77777777777778
world_10	1	113	63.3
world_1	1	187	96.0
world_2	1	124	90.5
world_3	1	80	87.0
world_4	1	101	87.0
world_5	1	152	87.4
world_6	1	105	86.83333333333333
world_7	1	155	87.14285714285714
world_8	1	61	82.125
world_9	1	51	81.66666666666667
world_10	1	4	76.1
world_1	1	20	48.0
world_2	1	8	37.5
world_3	1	199	56.333333333333336
world_4	1	181	65.25
world_5	1	104	68.6
world_6	1	126	71.5
world_7	1	188	74.42857142857143
world_8	1	49	74.875
world_9	1	36	74.11111111111111
world_10	1	68	75.3
world_1	1	1	4.0
world_2	1	141	45.5
world_3	1	101	56.666666666666664
world_4	1	83	62.0
world_5	1	180	67.6
world_6	1	181	72.66666666666667
world_7	1	34	72.14285714285714
world_8	1	128	73.875
world_9	1	133	74.77777777777777
world_10	1	154	76.3
world_1	1	54	78.0
